genre,interpret,album,release_year,songtitle,decade
Rock,Die Ärzte,Bäst of,2006,Warrumska,2000
Rock,Die Ärzte,Bäst of,2006,Saufen,2000
Rock,Die Ärzte,Bäst of,2006,Wunderbare Welt des Farin U.,2000
Rock,Die Ärzte,Bäst of,2006,Rod Army,2000
Rock,Die Ärzte,Bäst of,2006,Schlimm,2000
Rock,Die Ärzte,Bäst of,2006,Danke für jeden guten Morgen,2000
Rock,Die Ärzte,Bäst of,2006,Backpfeifengesicht,2000
Rock,Die Ärzte,Bäst of,2006,Alles für dich,2000
Rock,Die Ärzte,Bäst of,2006,Die Instrumente des Orchesters,2000
Rock,Die Ärzte,Bäst of,2006,Rettet die Wale,2000
Rock,Die Ärzte,Bäst of,2006,Die Welt ist schlecht,2000
Rock,Die Ärzte,Bäst of,2006,Kontovollmacht...,2000
Rock,Die Ärzte,Bäst of,2006,Aus dem Tagebuch eines Amokläufers,2000
Rock,Die Ärzte,Jazz ist anders,2007,Himmelblau,2000
Rock,Die Ärzte,Jazz ist anders,2007,Lied vom Scheitern,2000
Rock,Die Ärzte,Jazz ist anders,2007,Breit,2000
Rock,Die Ärzte,Jazz ist anders,2007,Lasse redn,2000
Rock,Die Ärzte,Jazz ist anders,2007,Die ewige Maitresse,2000
Rock,Die Ärzte,Jazz ist anders,2007,Junge,2000
Rock,Die Ärzte,Jazz ist anders,2007,Nur einen Kuss,2000
Rock,Die Ärzte,Jazz ist anders,2007,Perfekt,2000
Rock,Die Ärzte,Jazz ist anders,2007,Heulerei,2000
Rock,Die Ärzte,Jazz ist anders,2007,Licht am Ende des Sarges,2000
Rock,Die Ärzte,Jazz ist anders,2007,Niedliches Liebeslied,2000
Rock,Die Ärzte,Jazz ist anders,2007,Allein,2000
Rock,Die Ärzte,Jazz ist anders,2007,Tu das nicht,2000
Rock,Die Ärzte,Jazz ist anders,2007,Living Hell,2000
Rock,Die Ärzte,Jazz ist anders,2007,Vorbei ist vorbei,2000
Rock,Feine Sahne Fischfilet,"Wut im Bauch, Trauer im Herzen",2010,Brennen,2010
Rock,Feine Sahne Fischfilet,"Wut im Bauch, Trauer im Herzen",2010,Keine Träne,2010
Rock,Feine Sahne Fischfilet,Bleiben oder gehen,2015,Für diese eine Nacht,2010
Rock,Feine Sahne Fischfilet,Bleiben oder gehen,2015,Wut,2010
Rock,Feine Sahne Fischfilet,Bleiben oder gehen,2015,Glitzer im Gesicht,2010
Rock,Feine Sahne Fischfilet,Bleiben oder gehen,2015,Lass uns gehen,2010
Rock,Feine Sahne Fischfilet,Bleiben oder gehen,2015,48 Knoten,2010
Rock,Feine Sahne Fischfilet,Bleiben oder gehen,2015,Warten auf das Meer,2010
Rock,Feine Sahne Fischfilet,Bleiben oder gehen,2015,Ich glaube dir,2010
Rock,Feine Sahne Fischfilet,Bleiben oder gehen,2015,Solange es brennt,2010
Rock,Feine Sahne Fischfilet,Bleiben oder gehen,2015,Es bleibt beim Alten,2010
Rock,Feine Sahne Fischfilet,Bleiben oder gehen,2015,Nur Applaus,2010
Rock,Feine Sahne Fischfilet,Bleiben oder gehen,2015,Ruhe,2010
Rock,Feine Sahne Fischfilet,Bleiben oder gehen,2015,Am Ende,2010
Rock,Grossstadtgeflüster,Muss laut sein,2006,Grossstadtgeflüster,2000
Rock,Grossstadtgeflüster,Muss laut sein,2006,Liebe schmeckt gut,2000
Rock,Grossstadtgeflüster,Muss laut sein,2006,Ich muss gar nix,2000
Rock,Grossstadtgeflüster,Muss laut sein,2006,Für dich,2000
Rock,Grossstadtgeflüster,Muss laut sein,2006,Dein Flow,2000
Rock,Grossstadtgeflüster,Muss laut sein,2006,Fehler,2000
Rock,Grossstadtgeflüster,Muss laut sein,2006,Seelensupergau,2000
Rock,Grossstadtgeflüster,Muss laut sein,2006,Melancholie,2000
Rock,Grossstadtgeflüster,Muss laut sein,2006,Spass,2000
Rock,Grossstadtgeflüster,Muss laut sein,2006,Die Strassen,2000
Rock,Grossstadtgeflüster,Bis einer heult!!!,2008,Kümmer dich,2000
Rock,Grossstadtgeflüster,Bis einer heult!!!,2008,Komm schon,2000
Rock,Grossstadtgeflüster,Bis einer heult!!!,2008,Lebenslauf,2000
Rock,Grossstadtgeflüster,Bis einer heult!!!,2008,Du meckerst immer,2000
Rock,Grossstadtgeflüster,Bis einer heult!!!,2008,Los Dicker tanz,2000
Rock,Grossstadtgeflüster,Bis einer heult!!!,2008,Die Stille,2000
Rock,Grossstadtgeflüster,Bis einer heult!!!,2008,Haufenweise Scheiße,2000
Rock,Grossstadtgeflüster,Bis einer heult!!!,2008,IchBinHuiDuBistBuhDuBistSchubiIchBinDu,2000
Rock,Grossstadtgeflüster,Bis einer heult!!!,2008,Pimmel und Erde,2000
Rock,Grossstadtgeflüster,Bis einer heult!!!,2008,Ein guter Tag zum Weinen,2000
Rock,Grossstadtgeflüster,Bis einer heult!!!,2008,Mach halt irgendwas,2000
Rock,Grossstadtgeflüster,Bis einer heult!!!,2008,Komm zu Mama,2000
Rock,Grossstadtgeflüster,Bis einer heult!!!,2008,PunkRockHighway,2000
Rock,Grossstadtgeflüster,Bis einer heult!!!,2008,Lass deine Blätter fallen,2000
Rock,Grossstadtgeflüster,Alles muss man selber machen,2010,Käthe,2010
Rock,Grossstadtgeflüster,Alles muss man selber machen,2010,Königin,2010
Rock,Grossstadtgeflüster,Alles muss man selber machen,2010,Kartoffelsuppe,2010
Rock,Grossstadtgeflüster,Alles muss man selber machen,2010,Ene Mene,2010
Rock,Grossstadtgeflüster,Alles muss man selber machen,2010,110,2010
Rock,Grossstadtgeflüster,Alles muss man selber machen,2010,Kontrollverlust,2010
Rock,Grossstadtgeflüster,Alles muss man selber machen,2010,Zukunft,2010
Rock,Grossstadtgeflüster,"Oh, ein Reh!",2013,1000 Tonnen Glück,2010
Rock,Grossstadtgeflüster,"Oh, ein Reh!",2013,Düsen,2010
Rock,Grossstadtgeflüster,"Oh, ein Reh!",2013,Sprengstoff,2010
Rock,Grossstadtgeflüster,"Oh, ein Reh!",2013,Meine Sonne,2010
Rock,Grossstadtgeflüster,"Oh, ein Reh!",2013,DBSTP,2010
Rock,Grossstadtgeflüster,"Oh, ein Reh!",2013,Chaos,2010
Rock,Grossstadtgeflüster,"Oh, ein Reh!",2013,Ende Gelände,2010
Rock,Grossstadtgeflüster,"Oh, ein Reh!",2013,Sirenen,2010
Rock,Grossstadtgeflüster,Fickt-Euch-Allee,2015,Fickt-Euch-Allee,2010
Rock,Grossstadtgeflüster,Fickt-Euch-Allee,2015,Blaues Wunder,2010
Rock,Grossstadtgeflüster,Fickt-Euch-Allee,2015,Die Einigung,2010
Rock,Grossstadtgeflüster,Fickt-Euch-Allee,2015,Weisse Kaninchen,2010
Rock,Jennifer Rostock,Ins offene Messer,2008,Feuer,2000
Rock,Jennifer Rostock,Ins offene Messer,2008,Kopf oder Zahl,2000
Rock,Jennifer Rostock,Ins offene Messer,2008,Blut geleckt,2000
Rock,Jennifer Rostock,Ins offene Messer,2008,Nichts tät ich lieber,2000
Rock,Jennifer Rostock,Ins offene Messer,2008,Drahtseiltakt,2000
Rock,Jennifer Rostock,Ins offene Messer,2008,Tier in dir,2000
Rock,Jennifer Rostock,Ins offene Messer,2008,Wer hätte das gedacht,2000
Rock,Jennifer Rostock,Ins offene Messer,2008,Mein Parfum,2000
Rock,Jennifer Rostock,Ins offene Messer,2008,Kind von dir,2000
Rock,Jennifer Rostock,Ins offene Messer,2008,Diadem,2000
Rock,Jennifer Rostock,Ins offene Messer,2008,Mona Lisa,2000
Rock,Jennifer Rostock,Ins offene Messer,2008,Himalaya,2000
Rock,Jennifer Rostock,Ins offene Messer,2008,Ich will hier raus,2000
Rock,Jennifer Rostock,Ins offene Messer,2008,Mongoloid,2000
Rock,Jennifer Rostock,Ins offene Messer,2008,Glühwein,2000
Rock,Jennifer Rostock,Der Film,2009,Mach mich nicht verliebt,2000
Rock,Jennifer Rostock,Der Film,2009,Leben auf Zeit,2000
Rock,Jennifer Rostock,Der Film,2009,Du willst mir an die Wäsche,2000
Rock,Jennifer Rostock,Der Film,2009,Schmutzig! Schmutzig!,2000
Rock,Jennifer Rostock,Der Film,2009,Jung und schön,2000
Rock,Jennifer Rostock,Der Film,2009,Nenn mich nicht Jenny,2000
Rock,Jennifer Rostock,Der Film,2009,Der Gärtner,2000
Rock,Jennifer Rostock,Der Film,2009,Paris,2000
Rock,Jennifer Rostock,Der Film,2009,Oh Cowboy,2000
Rock,Jennifer Rostock,Der Film,2009,Heul doch!,2000
Rock,Jennifer Rostock,Der Film,2009,Irgendwo anders,2000
Rock,Jennifer Rostock,Mit Haut und Haar,2011,Der Kapitän,2010
Rock,Jennifer Rostock,Mit Haut und Haar,2011,Es war nicht alles schlecht,2010
Rock,Jennifer Rostock,Mit Haut und Haar,2011,Mein Mikrofon,2010
Rock,Jennifer Rostock,Mit Haut und Haar,2011,Ich kann nicht mehr,2010
Rock,Jennifer Rostock,Mit Haut und Haar,2011,Lügen haben schöne Beine,2010
Rock,Jennifer Rostock,Mit Haut und Haar,2011,Fuchsteufelswild,2010
Rock,Jennifer Rostock,Mit Haut und Haar,2011,Insekten im Eis,2010
Rock,Jennifer Rostock,Mit Haut und Haar,2011,Mach dich aus dem Staub,2010
Rock,Jennifer Rostock,Mit Haut und Haar,2011,Wasser bis zum Hals,2010
Rock,Jennifer Rostock,Mit Haut und Haar,2011,Meine bessere Hälfte,2010
Rock,Jennifer Rostock,Mit Haut und Haar,2011,Der Horizont,2010
Rock,Jennifer Rostock,Schlaflos,2014,Zeitspiel,2010
Rock,Jennifer Rostock,Schlaflos,2014,Phantombild,2010
Rock,Jennifer Rostock,Schlaflos,2014,Du nimmst mir die Angst,2010
Rock,Jennifer Rostock,Schlaflos,2014,Bis hier und nicht weiter,2010
Rock,Jennifer Rostock,Schlaflos,2014,Ein Schmerz und eine Kehle,2010
Rock,Jennifer Rostock,Schlaflos,2014,K.B.A.G.,2010
Rock,Jennifer Rostock,Schlaflos,2014,Der blinde Passagier,2010
Rock,Jennifer Rostock,Schlaflos,2014,Echolot,2010
Rock,Jennifer Rostock,Schlaflos,2014,Wenn der Wodka zweimal klingelt,2010
Rock,Jennifer Rostock,Schlaflos,2014,Hollywood,2010
Rock,Jennifer Rostock,Schlaflos,2014,Tauben aus Porzellan,2010
Rock,Jennifer Rostock,Schlaflos,2014,Schlaflos,2010
Rock,Jennifer Rostock,Genau in diesem Ton,2016,Uns gehört die Nacht,2010
Rock,Jennifer Rostock,Genau in diesem Ton,2016,Irgendwas ist immer,2010
Rock,Jennifer Rostock,Genau in diesem Ton,2016,Baukräne,2010
Rock,Jennifer Rostock,Genau in diesem Ton,2016,Wir waren hier,2010
Rock,Jennifer Rostock,Genau in diesem Ton,2016,Neider machen Leute,2010
Rock,Jennifer Rostock,Genau in diesem Ton,2016,Hengstin,2010
Rock,Jennifer Rostock,Genau in diesem Ton,2016,Deiche,2010
Rock,Jennifer Rostock,Genau in diesem Ton,2016,Leuchtturm,2010
Rock,Jennifer Rostock,Genau in diesem Ton,2016,Wir sind alle nicht von hier,2010
Rock,Jennifer Rostock,Genau in diesem Ton,2016,Jenga,2010
Rock,Kettcar,Du und wieviel von deine Freunden,2002,Volle Distanz,2000
Rock,Kettcar,Du und wieviel von deine Freunden,2002,Ausgetrunken,2000
Rock,Kettcar,Du und wieviel von deine Freunden,2002,Money Left to Burn,2000
Rock,Kettcar,Du und wieviel von deine Freunden,2002,Wäre er echt,2000
Rock,Kettcar,Du und wieviel von deine Freunden,2002,Landungsbrücken raus,2000
Rock,Kettcar,Du und wieviel von deine Freunden,2002,Balkon gegenüber,2000
Rock,Kettcar,Du und wieviel von deine Freunden,2002,Jenseits der Bikinilinie,2000
Rock,Kettcar,Du und wieviel von deine Freunden,2002,Lattenmessen,2000
Rock,Kettcar,Du und wieviel von deine Freunden,2002,Im Taxi weinen,2000
Rock,Kettcar,Du und wieviel von deine Freunden,2002,Hiersein,2000
Rock,Kettcar,Du und wieviel von deine Freunden,2002,Ich danke der Academy,2000
Rock,Kettcar,Landungsbrücke raus,2003,Landungsbrücken raus,2000
Rock,Kettcar,Landungsbrücke raus,2003,Hauptsache glauben,2000
Rock,Kettcar,Landungsbrücke raus,2003,Genauer betrachtet,2000
Rock,Kettcar,Landungsbrücke raus,2003,Landungsbrücken raus,2000
Rock,Kettcar,"Von Spatzen und Tauben, Dächern und Händen",2005,Deiche,2000
Rock,Kettcar,"Von Spatzen und Tauben, Dächern und Händen",2005,Die Ausfahrt zum Haus deiner Eltern,2000
Rock,Kettcar,"Von Spatzen und Tauben, Dächern und Händen",2005,48 Stunden,2000
Rock,Kettcar,"Von Spatzen und Tauben, Dächern und Händen",2005,Einer,2000
Rock,Kettcar,"Von Spatzen und Tauben, Dächern und Händen",2005,Tränengas im High-End-Leben,2000
Rock,Kettcar,"Von Spatzen und Tauben, Dächern und Händen",2005,Balu,2000
Rock,Kettcar,"Von Spatzen und Tauben, Dächern und Händen",2005,Anders als gedacht,2000
Rock,Kettcar,"Von Spatzen und Tauben, Dächern und Händen",2005,Handyfeuerzeug gratis dazu,2000
Rock,Kettcar,"Von Spatzen und Tauben, Dächern und Händen",2005,Nacht,2000
Rock,Kettcar,48 Stunden,2005,48 Stunden,2000
Rock,Kettcar,Deche,2003,Deiche,2000
Rock,Kettcar,Deche,2003,Musik sollte immer ein schönes Hobby bleiben,2000
Rock,Kettcar,Sylt,2008,Graceland,2000
Rock,Kettcar,Sylt,2008,Nullsummenspiel,2000
Rock,Kettcar,Sylt,2008,Am Tisch,2000
Rock,Kettcar,Sylt,2008,Kein Außen mehr,2000
Rock,Kettcar,Sylt,2008,Wir müssen das nicht tun,2000
Rock,Kettcar,Sylt,2008,Fake for real,2000
Rock,Kettcar,Sylt,2008,"Geringfügig, befristet, raus",2000
Rock,Kettcar,Sylt,2008,Agnostik für Anfänger,2000
Rock,Kettcar,Sylt,2008,Verraten,2000
Rock,Kettcar,Sylt,2008,Dunkel,2000
Rock,Kettcar,Sylt,2008,Würde,2000
Rock,Kettcar,Sylt,2008,Wir werden nie enttäuscht werden,2000
Rock,Kettcar,Fliegende Bauten,2010,48 Stunden,2010
Rock,Kettcar,Fliegende Bauten,2010,Volle Distanz,2010
Rock,Kettcar,Fliegende Bauten,2010,Tränengas im High-End-Leben,2010
Rock,Kettcar,Fliegende Bauten,2010,Landungsbrücken raus,2010
Rock,Kettcar,Fliegende Bauten,2010,Balkon gegenüber,2010
Rock,Kettcar,Fliegende Bauten,2010,Balu,2010
Rock,Kettcar,Fliegende Bauten,2010,Fake For Real,2010
Rock,Kettcar,Fliegende Bauten,2010,Money Left to Burn,2010
Rock,Kettcar,Fliegende Bauten,2010,Hauptsache Glauben,2010
Rock,Kettcar,Fliegende Bauten,2010,Am Tisch,2010
Rock,Kettcar,Fliegende Bauten,2010,Nacht,2010
Rock,Kettcar,Fliegende Bauten,2010,Graceland,2010
Rock,Kettcar,Zwischen den Runden,2012,Rettung,2010
Rock,Kettcar,Zwischen den Runden,2012,Im Club,2010
Rock,Kettcar,Zwischen den Runden,2012,Schwebend,2010
Rock,Kettcar,Zwischen den Runden,2012,R.I.P.,2010
Rock,Kettcar,Zwischen den Runden,2012,Kommt Ein Mann in die Bar,2010
Rock,Kettcar,Zwischen den Runden,2012,Weil ich es niemals so oft sagen werde,2010
